# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:04:50.618794
# Scan File: high_res_cell
# Grid: 25x25 (625 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 10
#   map_interpolation: none
X_pixel,Y_pixel,EM1_Abundance,EM2_Abundance,EM3_Abundance,EM4_Abundance,EM5_Abundance,EM6_Abundance,EM7_Abundance,EM8_Abundance,EM9_Abundance,EM10_Abundance
6.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,5.124466419219970703e-01,6.475160829722881317e-03,0.000000000000000000e+00,5.292265675961971283e-03,9.811972081661224365e-02,0.000000000000000000e+00,2.155654281377792358e-01,0.000000000000000000e+00,1.739714592695236206e-01
7.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,3.149374425411224365e-01,2.111785579472780228e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.641642034053802490e-01,0.000000000000000000e+00,3.312601745128631592e-01
8.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.956127583980560303e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.907018318772315979e-02,0.000000000000000000e+00,9.947631508111953735e-02,1.814370900392532349e-01,0.000000000000000000e+00,4.919392168521881104e-01
9.000000000000000000e+00,6.000000000000000000e+00,1.406973414123058319e-02,1.772440969944000244e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.013888604938983917e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.208904474973678589e-01,0.000000000000000000e+00,7.502529621124267578e-01
1.000000000000000000e+01,6.000000000000000000e+00,3.895644471049308777e-02,1.459129452705383301e-01,5.296368151903152466e-03,0.000000000000000000e+00,2.341552823781967163e-02,0.000000000000000000e+00,4.979640617966651917e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.586033344268798828e-01
1.100000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,2.856091558933258057e-01,1.393541507422924042e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.142352797091007233e-02,9.232319891452789307e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.859569549560546875e-01
1.200000000000000000e+01,6.000000000000000000e+00,7.670728955417871475e-04,1.436318829655647278e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.468519099056720734e-02,0.000000000000000000e+00,6.526267528533935547e-02,1.473443359136581421e-01,0.000000000000000000e+00,7.538859248161315918e-01
1.300000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,1.306035220623016357e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.172743134200572968e-03,1.434667850844562054e-03,8.606342226266860962e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.805852890014648438e-01
1.400000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,8.810072392225265503e-02,1.853302383096888661e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.554566815495491028e-03,1.303682476282119751e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.720289230346679688e-01
1.500000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,9.827812761068344116e-02,1.065316982567310333e-02,0.000000000000000000e+00,4.086859116796404123e-04,0.000000000000000000e+00,3.253037333488464355e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.722004771232604980e-01
1.600000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,2.182008624076843262e-01,2.011018060147762299e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.672741264104843140e-02,2.946524322032928467e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.160273671150207520e-01
1.700000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,2.312657535076141357e-01,3.374327719211578369e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.434010356664657593e-01,4.172610640525817871e-01,0.000000000000000000e+00,8.944600820541381836e-02
1.800000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,1.105893328785896301e-01,3.201818093657493591e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.162742555141448975e-01,5.521163344383239746e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,2.043555676937103271e-02,1.010990981012582779e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.107038483023643494e-01,8.553188443183898926e-01,0.000000000000000000e+00,2.695772098377346992e-03
2.000000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.629351086914539337e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.811542809009552002e-02,0.000000000000000000e+00,9.069746136665344238e-01,0.000000000000000000e+00,9.295456111431121826e-03
2.100000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,2.313522994518280029e-01,2.542324550449848175e-02,0.000000000000000000e+00,2.492826879024505615e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.758744239807128906e-01,0.000000000000000000e+00,2.283005975186824799e-02
2.200000000000000000e+01,6.000000000000000000e+00,1.281927824020385742e-01,2.797041833400726318e-01,0.000000000000000000e+00,3.459416795521974564e-03,5.582129359245300293e-01,4.876175895333290100e-03,0.000000000000000000e+00,2.150316722691059113e-02,0.000000000000000000e+00,3.040950000286102295e-02
2.300000000000000000e+01,6.000000000000000000e+00,6.400856971740722656e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.214181065559387207e-01,5.772905051708221436e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,5.042329430580139160e-01,0.000000000000000000e+00,5.164176970720291138e-02,1.343299597501754761e-01,1.386477351188659668e-01,1.969802938401699066e-02,0.000000000000000000e+00,2.000798285007476807e-02,1.682261824607849121e-01
0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,4.276705980300903320e-01,0.000000000000000000e+00,3.852679207921028137e-02,1.232144758105278015e-01,1.443324983119964600e-01,4.223762080073356628e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.671444714069366455e-01
1.000000000000000000e+00,7.000000000000000000e+00,1.517831697128713131e-03,1.804288923740386963e-01,0.000000000000000000e+00,5.707457661628723145e-02,6.038810610771179199e-01,6.006186828017234802e-02,7.801577914506196976e-03,0.000000000000000000e+00,3.332158550620079041e-02,9.146911650896072388e-02
2.000000000000000000e+00,7.000000000000000000e+00,9.709759801626205444e-02,2.147190570831298828e-01,0.000000000000000000e+00,1.268685422837734222e-02,5.255680084228515625e-01,1.410795003175735474e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.063007444143295288e-02,0.000000000000000000e+00
3.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,5.932653546333312988e-01,0.000000000000000000e+00,1.814580522477626801e-03,0.000000000000000000e+00,3.486198484897613525e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.574054807424545288e-02,0.000000000000000000e+00
4.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,3.974325060844421387e-01,1.971451379358768463e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.862436771392822266e-01,3.226970136165618896e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,4.049030840396881104e-01,2.159942500293254852e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.029874175786972046e-01,3.603376448154449463e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.003943130373954773e-02
6.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,4.974911808967590332e-01,1.757982373237609863e-02,1.080048270523548126e-02,0.000000000000000000e+00,2.083536610007286072e-02,3.691418096423149109e-02,1.813100129365921021e-01,0.000000000000000000e+00,2.589250206947326660e-01
7.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,2.108778357505798340e-01,1.658595353364944458e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.248357608914375305e-02,2.747626602649688721e-01,0.000000000000000000e+00,4.990774691104888916e-01
8.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.035979837179183960e-01,1.518254447728395462e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.315637677907943726e-01,1.331197917461395264e-01,0.000000000000000000e+00,6.350954771041870117e-01
9.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,2.152296528220176697e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.025730721652507782e-02,1.078382972627878189e-02,8.947244286537170410e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.566262722015380859e-01
1.000000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.589742586016654968e-02,5.665864422917366028e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.917549848556518555e-01
1.100000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,2.151230722665786743e-01,7.874239236116409302e-03,0.000000000000000000e+00,4.847834259271621704e-02,3.354791551828384399e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.462845444679260254e-01
1.200000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,2.620597779750823975e-01,1.083870418369770050e-02,0.000000000000000000e+00,1.345954556018114090e-02,2.177598420530557632e-03,0.000000000000000000e+00,2.435931470245122910e-03,0.000000000000000000e+00,7.287432551383972168e-01
1.300000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.739606112241744995e-01,7.830881513655185699e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.537157446146011353e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.772822737693786621e-01
1.400000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.313276141881942749e-01,1.542224490549415350e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695348173379898071e-01,7.974546402692794800e-02,0.000000000000000000e+00,6.328007578849792480e-01
1.500000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,2.058799713850021362e-01,2.023180015385150909e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.206001132726669312e-01,3.550316020846366882e-02,0.000000000000000000e+00,5.514231920242309570e-01
1.600000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,2.524391114711761475e-01,1.836462318897247314e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.317424792796373367e-02,3.087658286094665527e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.281215667724609375e-01
1.700000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,3.002265393733978271e-01,1.863734237849712372e-02,1.790041290223598480e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.438167035579681396e-01,1.377836018800735474e-01,0.000000000000000000e+00,3.126350939273834229e-01
1.800000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,2.600519061088562012e-01,1.930516585707664490e-02,9.424668969586491585e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.863914266228675842e-02,4.268545806407928467e-01,0.000000000000000000e+00,2.547797858715057373e-01
1.900000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,3.030841946601867676e-01,1.856568641960620880e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.750253200531005859e-01,0.000000000000000000e+00,1.144137084484100342e-01
2.000000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.155671924352645874e-01,1.126069482415914536e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.838384315371513367e-02,8.117958307266235352e-01,0.000000000000000000e+00,1.702287420630455017e-02
2.100000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,2.804671414196491241e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.276188603602349758e-04,9.943615794181823730e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,7.000000000000000000e+00,9.520629048347473145e-02,0.000000000000000000e+00,1.232275739312171936e-02,2.109119296073913574e-02,2.677721083164215088e-01,6.854173843748867512e-04,0.000000000000000000e+00,6.179370880126953125e-01,1.722293160855770111e-02,0.000000000000000000e+00
2.300000000000000000e+01,7.000000000000000000e+00,3.991380035877227783e-01,4.559765756130218506e-02,2.447808533906936646e-02,0.000000000000000000e+00,4.619233012199401855e-01,3.203015029430389404e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.378538161516189575e-02,2.204050496220588684e-02
2.400000000000000000e+01,7.000000000000000000e+00,3.032258749008178711e-01,0.000000000000000000e+00,2.326630800962448120e-02,0.000000000000000000e+00,1.426982879638671875e-01,2.949552237987518311e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.765849530696868896e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.365672528743743896e-01,0.000000000000000000e+00,2.770445123314857483e-02,1.687557250261306763e-01,1.560318470001220703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.437945246696472168e-01
1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.026608720421791077e-01,0.000000000000000000e+00,6.694599054753780365e-03,6.271601319313049316e-01,1.223686411976814270e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.572781503200531006e-01
2.000000000000000000e+00,8.000000000000000000e+00,3.490125760436058044e-02,2.240806668996810913e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.052866935729980469e-01,1.770780682563781738e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.061587274074554443e-02
3.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.802501857280731201e-01,1.198504120111465454e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.891465365886688232e-01,2.197599560022354126e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,2.762066721916198730e-01,3.169806674122810364e-02,1.698913984000682831e-02,0.000000000000000000e+00,1.453274637460708618e-01,5.241730213165283203e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.621596097946166992e-02
5.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,4.213862866163253784e-02,1.421826053410768509e-02,1.296265237033367157e-02,0.000000000000000000e+00,4.860693588852882385e-02,8.295060396194458008e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.787106394767761230e-02
6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.043352335691452026e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.673173904418945312e-01,0.000000000000000000e+00,9.046978317201137543e-03,2.222262173891067505e-01
7.000000000000000000e+00,8.000000000000000000e+00,7.378514856100082397e-03,1.023420318961143494e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.969996564090251923e-03,0.000000000000000000e+00,9.438376873731613159e-02,4.006367549300193787e-02,0.000000000000000000e+00,7.564046382904052734e-01
8.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,2.113157659769058228e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200380399823188782e-01,3.458051360212266445e-04,3.139758249744772911e-03,6.715687513351440430e-01
9.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.314428448677062988e-01,1.410140935331583023e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.538847953081130981e-02,6.609370931982994080e-03,0.000000000000000000e+00,7.573274970054626465e-01
1.000000000000000000e+01,8.000000000000000000e+00,5.252493428997695446e-04,1.223374530673027039e-01,1.208209525793790817e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.207825288176536560e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.246343731880187988e-01
1.100000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,1.010951772332191467e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.163568794727325439e-02,9.376965463161468506e-02,9.868432581424713135e-02,0.000000000000000000e+00,6.620328426361083984e-01
1.200000000000000000e+01,8.000000000000000000e+00,3.561932966113090515e-02,1.452829539775848389e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.285282429307699203e-02,5.581510253250598907e-03,1.884973645210266113e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.330023407936096191e-01
1.300000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,2.387321740388870239e-02,1.535515859723091125e-02,1.556856837123632431e-02,0.000000000000000000e+00,1.728907413780689240e-02,2.909769713878631592e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.477793455123901367e-01
1.400000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.106669917702674866e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.730658233165740967e-02,4.039648175239562988e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.372123122215270996e-01
1.500000000000000000e+01,8.000000000000000000e+00,1.068421715899603441e-05,3.638420626521110535e-02,1.058119628578424454e-02,0.000000000000000000e+00,2.312392555177211761e-02,0.000000000000000000e+00,4.087304770946502686e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.244930386543273926e-01
1.600000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,1.019958183169364929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.102408945560455322e-01,3.091828711330890656e-02,1.172905415296554565e-02,5.546305179595947266e-01
1.700000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,5.622516945004463196e-02,2.927946858108043671e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.742699027061462402e-01,1.356286108493804932e-01,0.000000000000000000e+00,4.391680061817169189e-01
1.800000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,3.606199920177459717e-01,1.834671385586261749e-02,7.011229638010263443e-03,0.000000000000000000e+00,5.873524025082588196e-02,0.000000000000000000e+00,1.241695806384086609e-01,0.000000000000000000e+00,4.582636356353759766e-01
1.900000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,2.747916877269744873e-01,3.912897035479545593e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.437328219413757324e-01,0.000000000000000000e+00,1.555587947368621826e-01
2.000000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,1.095218062400817871e-01,2.131309919059276581e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.949937246739864349e-02,7.604237794876098633e-01,1.033335831016302109e-02,7.650494575500488281e-02
2.100000000000000000e+01,8.000000000000000000e+00,1.008139997720718384e-01,1.883700788021087646e-01,6.836618762463331223e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.509802877902984619e-01,3.902914226055145264e-01,0.000000000000000000e+00,1.008173897862434387e-01
2.200000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,7.079290598630905151e-02,0.000000000000000000e+00,6.934563163667917252e-03,1.607563644647598267e-01,1.521487087011337280e-01,0.000000000000000000e+00,3.491360545158386230e-01,1.971426457166671753e-01,8.281976729631423950e-02
2.300000000000000000e+01,8.000000000000000000e+00,3.957148194313049316e-01,1.232421249151229858e-01,0.000000000000000000e+00,1.252406556159257889e-02,4.495154917240142822e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.107238933444023132e-02,0.000000000000000000e+00,1.595418155193328857e-02
2.400000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,4.567086696624755859e-01,0.000000000000000000e+00,9.235499426722526550e-03,2.363460883498191833e-02,1.602305471897125244e-01,1.615207046270370483e-01,0.000000000000000000e+00,1.915498077869415283e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.727503418922424316e-01,0.000000000000000000e+00,2.430094219744205475e-02,1.837970465421676636e-01,1.771171391010284424e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.869767844676971436e-01
1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.844672560691833496e-01,0.000000000000000000e+00,1.994612440466880798e-02,4.594271183013916016e-01,1.606915295124053955e-01,1.791370846331119537e-02,4.755192622542381287e-02,0.000000000000000000e+00,1.465739309787750244e-01
2.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.457633256912231445e-01,0.000000000000000000e+00,1.614875858649611473e-03,1.641683280467987061e-01,2.485342621803283691e-01,1.582056283950805664e-01,0.000000000000000000e+00,1.127308234572410583e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,5.772542357444763184e-01,0.000000000000000000e+00,1.710773562081158161e-03,0.000000000000000000e+00,1.790012866258621216e-01,2.563368976116180420e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.819775581359863281e-01,1.011987868696451187e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.944822639226913452e-02,3.751588463783264160e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.640865504741668701e-01
5.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,7.682275027036666870e-02,2.353952266275882721e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.587872266769409180e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.560116887092590332e-01
6.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.779721304774284363e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.806000351905822754e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.062944531440734863e-01
7.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,6.419459730386734009e-02,6.582037080079317093e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.053058087825775146e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.310657858848571777e-01
8.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,7.798107713460922241e-02,4.513481631875038147e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.263607084751129150e-01,7.617966830730438232e-02,0.000000000000000000e+00,6.275954246520996094e-01
9.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.416541039943695068e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.471998691558837891e-01,3.726168721914291382e-02,1.453021890483796597e-03,6.838701367378234863e-01
1.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.636560410261154175e-01,0.000000000000000000e+00,9.256353601813316345e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.762293308973312378e-02,2.166357077658176422e-02,0.000000000000000000e+00,7.315827608108520508e-01
1.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.640607565641403198e-01,6.738999858498573303e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.090619161725044250e-03,8.117575943470001221e-02,3.626382350921630859e-02,0.000000000000000000e+00,7.180645465850830078e-01
1.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.012165099382400513e-01,1.301527861505746841e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.751261889934539795e-01,1.689629629254341125e-02,0.000000000000000000e+00,6.050454378128051758e-01
1.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,4.891781508922576904e-02,2.710441499948501587e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.870688676834106445e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.507459044456481934e-01
1.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,7.463407516479492188e-02,2.247479185461997986e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.326956093311309814e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.811028718948364258e-01
1.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.094337925314903259e-01,2.024338021874427795e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.463507413864135742e-01,1.707453094422817230e-02,0.000000000000000000e+00,7.214105725288391113e-01
1.600000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,4.645667597651481628e-02,9.577006101608276367e-03,7.400394417345523834e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.012014627456665039e-01,4.242610931396484375e-02,0.000000000000000000e+00,6.076604723930358887e-01
1.700000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.848744858056306839e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.830832481384277344e-01,0.000000000000000000e+00,1.012270152568817139e-02,5.089690089225769043e-01
1.800000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.035930752754211426e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.427678823471069336e-01,0.000000000000000000e+00,2.458118647336959839e-02,4.378415346145629883e-01
1.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,2.494883909821510315e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.090199172496795654e-01,1.826720088720321655e-01,0.000000000000000000e+00,3.993833661079406738e-01
2.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,8.283143490552902222e-02,8.563906885683536530e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.906025707721710205e-01,4.227977097034454346e-01,0.000000000000000000e+00,3.203502297401428223e-01
2.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.646941900253295898e-01,6.293564569205045700e-03,0.000000000000000000e+00,1.265806797891855240e-02,0.000000000000000000e+00,1.633520573377609253e-01,5.566166639328002930e-01,0.000000000000000000e+00,1.153367012739181519e-01
2.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.857183426618576050e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.063269168138504028e-01,0.000000000000000000e+00,4.502398520708084106e-02,5.010967254638671875e-01,2.369612827897071838e-02,5.457356199622154236e-02
2.300000000000000000e+01,9.000000000000000000e+00,2.172251939773559570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.667189121246337891e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.165548801422119141e-01,1.226203814148902893e-01,0.000000000000000000e+00
2.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,4.465992152690887451e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.890888631343841553e-02,0.000000000000000000e+00,3.021872788667678833e-02,0.000000000000000000e+00,2.980403304100036621e-01,1.552572250366210938e-01
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.604325354099273682e-01,0.000000000000000000e+00,9.746208786964416504e-03,2.102125883102416992e-01,1.727343052625656128e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.731576859951019287e-01
