# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:23:16.819078
# Scan File: sec_ext_res_cell
# Grid: 40x40 (1600 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 8
#   map_interpolation: none
X_pixel,Y_pixel,EM1_Abundance,EM2_Abundance,EM3_Abundance,EM4_Abundance,EM5_Abundance,EM6_Abundance,EM7_Abundance,EM8_Abundance
1.700000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.652678728103637695e-01,2.673494219779968262e-01,0.000000000000000000e+00,1.726847887039184570e-02,2.478797584772109985e-01,1.149634942412376404e-01,2.481975965201854706e-02
1.800000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.160085380077362061e-01,2.546364665031433105e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.234630823135375977e-01,8.039078116416931152e-02,5.851576104760169983e-02
1.900000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.079176157712936401e-01,3.090200424194335938e-01,0.000000000000000000e+00,9.155763313174247742e-03,4.341119825839996338e-01,6.958556920289993286e-02,2.974273404106497765e-03
2.000000000000000000e+01,1.000000000000000000e+01,1.761568523943424225e-02,1.870424449443817139e-01,3.738331794738769531e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.845712542533874512e-01,7.757788896560668945e-02,0.000000000000000000e+00
2.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.271278947591781616e-01,4.038718342781066895e-01,0.000000000000000000e+00,2.729123225435614586e-03,3.190122842788696289e-01,6.407832354307174683e-02,1.651653647422790527e-02
2.200000000000000000e+01,1.000000000000000000e+01,1.509925909340381622e-02,2.979743778705596924e-01,4.711617231369018555e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.856598556041717529e-01,6.851017475128173828e-02,0.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+01,2.765310928225517273e-02,4.029419422149658203e-01,4.782024621963500977e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.038527518510818481e-02,4.887307435274124146e-02,0.000000000000000000e+00
2.400000000000000000e+01,1.000000000000000000e+01,1.868638955056667328e-02,4.855975210666656494e-01,4.543617069721221924e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.129811052232980728e-03,7.087124884128570557e-02,0.000000000000000000e+00
2.500000000000000000e+01,1.000000000000000000e+01,2.852590568363666534e-02,5.116611719131469727e-01,3.460444509983062744e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.214944809675216675e-02,7.887627929449081421e-02,0.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+01,3.716539591550827026e-02,4.891353249549865723e-01,2.629226148128509521e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.742743402719497681e-01,7.317633926868438721e-02,0.000000000000000000e+00
2.700000000000000000e+01,1.000000000000000000e+01,1.197967492043972015e-02,5.457999110221862793e-01,1.724700927734375000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000493854284286499e-01,7.268796116113662720e-02,2.189598046243190765e-02
2.800000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,4.838255345821380615e-01,1.394380033016204834e-01,0.000000000000000000e+00,1.015453506261110306e-02,2.597169280052185059e-01,5.313654989004135132e-02,8.014893531799316406e-02
2.900000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.399202734231948853e-01,3.386489450931549072e-01,0.000000000000000000e+00,4.859508201479911804e-02,3.080264925956726074e-01,7.743048667907714844e-02,3.132038190960884094e-02
3.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.043288707733154297e-01,0.000000000000000000e+00,7.902183383703231812e-02,2.899414300918579102e-01,7.878661155700683594e-02,0.000000000000000000e+00
3.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.918053627014160156e-01,0.000000000000000000e+00,8.834553509950637817e-02,1.843647658824920654e-01,9.002483636140823364e-02,0.000000000000000000e+00
3.200000000000000000e+01,1.000000000000000000e+01,2.846989035606384277e-02,5.291734263300895691e-02,4.112779796123504639e-01,0.000000000000000000e+00,1.312311738729476929e-01,2.921185195446014404e-01,1.631776988506317139e-01,0.000000000000000000e+00
3.300000000000000000e+01,1.000000000000000000e+01,8.012240380048751831e-02,2.745498418807983398e-01,2.362504042685031891e-02,0.000000000000000000e+00,9.782219678163528442e-02,3.429854810237884521e-01,2.400886416435241699e-01,0.000000000000000000e+00
3.400000000000000000e+01,1.000000000000000000e+01,1.884690523147583008e-01,2.853696942329406738e-01,2.751667925622314215e-04,0.000000000000000000e+00,7.920008152723312378e-02,2.358641922473907471e-01,2.805722057819366455e-01,0.000000000000000000e+00
3.500000000000000000e+01,1.000000000000000000e+01,2.915872931480407715e-01,4.475257992744445801e-01,4.658852145075798035e-02,0.000000000000000000e+00,4.227686207741498947e-03,0.000000000000000000e+00,2.672619521617889404e-01,0.000000000000000000e+00
3.600000000000000000e+01,1.000000000000000000e+01,1.540113389492034912e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.232484430074691772e-01,4.284825921058654785e-01,3.749950826168060303e-01,0.000000000000000000e+00
3.700000000000000000e+01,1.000000000000000000e+01,1.651872396469116211e-01,0.000000000000000000e+00,9.458532184362411499e-02,0.000000000000000000e+00,9.647522121667861938e-02,4.865352213382720947e-01,2.521956264972686768e-01,0.000000000000000000e+00
3.800000000000000000e+01,1.000000000000000000e+01,1.148616895079612732e-01,1.470932215452194214e-01,2.986547946929931641e-01,0.000000000000000000e+00,8.439987152814865112e-02,3.481816351413726807e-01,9.228965640068054199e-02,0.000000000000000000e+00
3.900000000000000000e+01,1.000000000000000000e+01,4.597631096839904785e-02,2.726877033710479736e-01,3.805132210254669189e-01,0.000000000000000000e+00,4.934842884540557861e-02,2.368179410696029663e-01,7.263933867216110229e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+01,9.402669072151184082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.829483807086944580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000000e+01,9.871860742568969727e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.179054751992225647e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.100000000000000000e+01,9.952031373977661133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.100000000000000000e+01,9.012012481689453125e-01,0.000000000000000000e+00,9.919684380292892456e-03,0.000000000000000000e+00,9.627269208431243896e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.100000000000000000e+01,9.168550372123718262e-01,2.567691355943679810e-02,2.738736011087894440e-02,0.000000000000000000e+00,3.509042412042617798e-02,0.000000000000000000e+00,1.764057204127311707e-02,0.000000000000000000e+00
5.000000000000000000e+00,1.100000000000000000e+01,6.903219223022460938e-01,0.000000000000000000e+00,4.849057272076606750e-02,0.000000000000000000e+00,5.821115896105766296e-02,0.000000000000000000e+00,2.522252798080444336e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.100000000000000000e+01,3.148459196090698242e-01,0.000000000000000000e+00,1.562218964099884033e-01,0.000000000000000000e+00,4.071563109755516052e-02,0.000000000000000000e+00,5.638383626937866211e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.100000000000000000e+01,1.271883845329284668e-01,2.394469454884529114e-02,2.725253701210021973e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.238738119602203369e-02,6.118068099021911621e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.100000000000000000e+01,8.781099459156394005e-04,1.839488893747329712e-01,3.212773427367210388e-02,0.000000000000000000e+00,7.429306954145431519e-02,4.206701815128326416e-01,3.326294422149658203e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.100000000000000000e+01,8.006047457456588745e-03,5.228440836071968079e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.223061084747314453e-01,6.082080006599426270e-01,2.598181068897247314e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.100000000000000000e+01,4.297348111867904663e-02,1.973276585340499878e-01,5.777917802333831787e-02,0.000000000000000000e+00,1.232328340411186218e-01,4.732281565666198730e-01,1.583616584539413452e-01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+01,1.134785450994968414e-02,2.725376188755035400e-01,1.407045423984527588e-01,0.000000000000000000e+00,1.398827433586120605e-01,2.892821729183197021e-01,1.997899711132049561e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,5.129544138908386230e-01,1.437348127365112305e-01,0.000000000000000000e+00,1.016511321067810059e-01,1.374184042215347290e-01,1.351178437471389771e-01,2.485035918653011322e-03
1.300000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,6.544218659400939941e-01,1.456861793994903564e-01,0.000000000000000000e+00,5.176481977105140686e-02,6.206557527184486389e-02,1.002097427845001221e-01,6.176231894642114639e-03
1.400000000000000000e+01,1.100000000000000000e+01,3.550063446164131165e-02,5.787972211837768555e-01,2.218645513057708740e-01,0.000000000000000000e+00,4.070803150534629822e-02,6.459495425224304199e-02,9.000764787197113037e-02,7.770592812448740005e-03
1.500000000000000000e+01,1.100000000000000000e+01,4.405003041028976440e-03,7.102201581001281738e-01,2.160279154777526855e-01,0.000000000000000000e+00,4.518559202551841736e-02,0.000000000000000000e+00,4.428813979029655457e-02,0.000000000000000000e+00
1.600000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,6.977117061614990234e-01,1.966990232467651367e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.916613176465034485e-02,5.341032519936561584e-02,1.766620203852653503e-02
1.700000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,5.625498294830322266e-01,1.959972828626632690e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.088163793087005615e-01,4.185739532113075256e-02,6.922347936779260635e-03
1.800000000000000000e+01,1.100000000000000000e+01,2.517788298428058624e-02,3.021202683448791504e-01,3.090182542800903320e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.948760986328125000e-01,4.836250841617584229e-02,5.946628004312515259e-02
1.900000000000000000e+01,1.100000000000000000e+01,8.722512051463127136e-03,2.450880259275436401e-01,3.764225840568542480e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.269762396812438965e-01,5.858940631151199341e-02,1.630611531436443329e-02
2.000000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,1.993270218372344971e-01,3.751941323280334473e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.507126867771148682e-01,6.905005127191543579e-02,3.835330531001091003e-02
2.100000000000000000e+01,1.100000000000000000e+01,1.316442340612411499e-02,3.004616796970367432e-01,3.452197313308715820e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.985808849334716797e-01,7.822704315185546875e-02,0.000000000000000000e+00
2.200000000000000000e+01,1.100000000000000000e+01,7.307435385882854462e-03,4.016072452068328857e-01,3.445336818695068359e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.120101749897003174e-01,6.338652223348617554e-02,0.000000000000000000e+00
2.300000000000000000e+01,1.100000000000000000e+01,2.088961377739906311e-02,4.416396915912628174e-01,4.309130311012268066e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.258043482899665833e-02,9.326644986867904663e-02,0.000000000000000000e+00
2.400000000000000000e+01,1.100000000000000000e+01,1.008648518472909927e-02,6.482358574867248535e-01,3.224942684173583984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.817299753427505493e-02,0.000000000000000000e+00
2.500000000000000000e+01,1.100000000000000000e+01,4.472919180989265442e-02,5.850915312767028809e-01,2.811184525489807129e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.895887851715087891e-02,5.136278644204139709e-02,0.000000000000000000e+00
2.600000000000000000e+01,1.100000000000000000e+01,1.790547557175159454e-02,5.067864656448364258e-01,1.885836124420166016e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.260068356990814209e-01,7.084378600120544434e-02,1.426651515066623688e-02
2.700000000000000000e+01,1.100000000000000000e+01,2.784169279038906097e-02,5.041938424110412598e-01,1.352335810661315918e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.855890095233917236e-01,7.260689884424209595e-02,0.000000000000000000e+00
2.800000000000000000e+01,1.100000000000000000e+01,2.453412674367427826e-02,5.354442000389099121e-01,1.222005635499954224e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.398188263177871704e-01,5.205778405070304871e-02,5.252420902252197266e-02
2.900000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,4.025544822216033936e-01,1.539040505886077881e-01,0.000000000000000000e+00,1.470952760428190231e-02,3.529783785343170166e-01,1.027513742446899414e-01,0.000000000000000000e+00
3.000000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,2.472811639308929443e-01,2.705995440483093262e-01,0.000000000000000000e+00,3.226520121097564697e-02,3.762525618076324463e-01,1.031069010496139526e-01,9.784710593521595001e-03
3.100000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,3.767156004905700684e-01,2.642737925052642822e-01,0.000000000000000000e+00,4.425920918583869934e-02,2.629540860652923584e-01,8.632653206586837769e-02,1.338958158157765865e-03
3.200000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,5.917819142341613770e-01,1.537679433822631836e-01,0.000000000000000000e+00,7.572107762098312378e-02,1.905516684055328369e-01,9.665912948548793793e-03,0.000000000000000000e+00
3.300000000000000000e+01,1.100000000000000000e+01,1.376385521143674850e-02,5.041079521179199219e-01,4.841398820281028748e-02,0.000000000000000000e+00,3.352043777704238892e-02,2.851315140724182129e-01,9.495770186185836792e-02,4.732649400830268860e-02
3.400000000000000000e+01,1.100000000000000000e+01,7.858946174383163452e-02,2.907755970954895020e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.357884243130683899e-02,4.227314293384552002e-01,2.018321156501770020e-01,0.000000000000000000e+00
3.500000000000000000e+01,1.100000000000000000e+01,2.907947599887847900e-01,2.572173476219177246e-01,1.466416716575622559e-01,0.000000000000000000e+00,2.522151544690132141e-02,8.930129557847976685e-02,2.703546881675720215e-01,0.000000000000000000e+00
3.600000000000000000e+01,1.100000000000000000e+01,2.629345655441284180e-01,2.687276601791381836e-01,6.222828477621078491e-02,0.000000000000000000e+00,2.748239971697330475e-02,2.675516530871391296e-02,4.108215272426605225e-01,0.000000000000000000e+00
3.700000000000000000e+01,1.100000000000000000e+01,2.488423883914947510e-01,6.614828109741210938e-02,1.127583384513854980e-01,0.000000000000000000e+00,1.020914837718009949e-01,2.530623972415924072e-01,3.153974711894989014e-01,0.000000000000000000e+00
3.800000000000000000e+01,1.100000000000000000e+01,1.913154721260070801e-01,1.237631216645240784e-02,2.378088086843490601e-01,0.000000000000000000e+00,1.460097283124923706e-01,3.072729408740997314e-01,2.134069055318832397e-01,0.000000000000000000e+00
3.900000000000000000e+01,1.100000000000000000e+01,1.252033710479736328e-01,3.928328156471252441e-01,7.270022481679916382e-02,0.000000000000000000e+00,7.367826253175735474e-02,3.447866737842559814e-01,4.815449193120002747e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+01,9.112376570701599121e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.588379196822643280e-02,0.000000000000000000e+00,7.221855968236923218e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.200000000000000000e+01,9.409679770469665527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.415353715419769287e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.200000000000000000e+01,9.275483489036560059e-01,0.000000000000000000e+00,2.251760801300406456e-03,0.000000000000000000e+00,7.718256115913391113e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.200000000000000000e+01,8.474624752998352051e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.346952840685844421e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.611018180847167969e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.200000000000000000e+01,7.344431281089782715e-01,0.000000000000000000e+00,3.144679963588714600e-02,0.000000000000000000e+00,5.360761657357215881e-02,0.000000000000000000e+00,2.162350267171859741e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.200000000000000000e+01,3.386899828910827637e-01,0.000000000000000000e+00,8.002328872680664062e-02,0.000000000000000000e+00,1.109655648469924927e-01,0.000000000000000000e+00,5.316125750541687012e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.200000000000000000e+01,1.802945882081985474e-01,0.000000000000000000e+00,2.248679995536804199e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.957471162080764771e-02,6.024290323257446289e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.862579613924026489e-02,0.000000000000000000e+00,1.172812283039093018e-01,4.199027717113494873e-01,3.817721605300903320e-01,5.816771462559700012e-02
8.000000000000000000e+00,1.200000000000000000e+01,4.837605170905590057e-03,0.000000000000000000e+00,8.574517071247100830e-02,0.000000000000000000e+00,1.275627762079238892e-01,5.552420616149902344e-01,2.103393673896789551e-01,7.829322665929794312e-02
9.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.005159705877304077e-01,0.000000000000000000e+00,1.190204918384552002e-01,5.702348351478576660e-01,1.519249528646469116e-01,1.594223268330097198e-02
1.000000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.978155553340911865e-01,0.000000000000000000e+00,5.710143595933914185e-02,4.163724482059478760e-01,1.781342923641204834e-01,1.052663289010524750e-02
1.100000000000000000e+01,1.200000000000000000e+01,1.475565717555582523e-03,2.024229317903518677e-01,3.722864687442779541e-01,0.000000000000000000e+00,8.311115950345993042e-02,2.900386750698089600e-01,1.015539765357971191e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.200000000000000000e+01,5.367184057831764221e-02,5.373598933219909668e-01,1.474489867687225342e-01,0.000000000000000000e+00,3.876607492566108704e-02,1.938131600618362427e-01,6.316080689430236816e-02,5.687277298420667648e-03
1.300000000000000000e+01,1.200000000000000000e+01,5.646367743611335754e-02,6.198698282241821289e-01,1.638270467519760132e-01,0.000000000000000000e+00,3.602017089724540710e-02,9.745604544878005981e-02,6.149738281965255737e-02,0.000000000000000000e+00
1.400000000000000000e+01,1.200000000000000000e+01,5.046353116631507874e-02,5.830773711204528809e-01,3.304948806762695312e-01,0.000000000000000000e+00,3.427395969629287720e-02,0.000000000000000000e+00,4.131044447422027588e-02,0.000000000000000000e+00
1.500000000000000000e+01,1.200000000000000000e+01,3.782721981406211853e-02,5.553448200225830078e-01,3.665844798088073730e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.237438902258872986e-02,1.798864081501960754e-02,0.000000000000000000e+00
1.600000000000000000e+01,1.200000000000000000e+01,2.180990949273109436e-02,6.601180434226989746e-01,2.487657517194747925e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.761066451668739319e-02,0.000000000000000000e+00,3.252553194761276245e-02
1.700000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,4.961339235305786133e-01,2.147918939590454102e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.842159926891326904e-01,7.228515297174453735e-02,5.774382501840591431e-02
1.800000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,3.110788464546203613e-01,3.074867129325866699e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.824848890304565430e-01,8.089230209589004517e-02,4.834659397602081299e-02
1.900000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,2.666577398777008057e-01,3.603771626949310303e-01,6.776247755624353886e-04,0.000000000000000000e+00,2.867497503757476807e-01,4.896603897213935852e-02,6.603191047906875610e-02
2.000000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,2.297696471214294434e-01,3.581624329090118408e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.246957659721374512e-01,6.415957212448120117e-02,5.610163509845733643e-02
2.100000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,4.105912744998931885e-01,3.528943657875061035e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.010753303766250610e-01,3.449136763811111450e-02,2.663476392626762390e-02
2.200000000000000000e+01,1.200000000000000000e+01,3.885587304830551147e-02,2.871646285057067871e-01,5.029295086860656738e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.233393400907516479e-01,7.323095202445983887e-02,2.092185616493225098e-02
2.300000000000000000e+01,1.200000000000000000e+01,7.037933915853500366e-03,3.592368662357330322e-01,5.827516913414001465e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.455157414078712463e-02,5.698968470096588135e-02,0.000000000000000000e+00
2.400000000000000000e+01,1.200000000000000000e+01,4.324509948492050171e-02,3.397339880466461182e-01,4.713257253170013428e-01,7.484887260943651199e-03,0.000000000000000000e+00,1.038336306810379028e-01,8.112946897745132446e-02,2.788918791338801384e-03
2.500000000000000000e+01,1.200000000000000000e+01,1.083066910505294800e-01,3.185012042522430420e-01,3.287221491336822510e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.488732188940048218e-01,5.747202783823013306e-02,0.000000000000000000e+00
2.600000000000000000e+01,1.200000000000000000e+01,4.525609314441680908e-02,4.349737465381622314e-01,2.373998612165451050e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.684411704540252686e-01,5.060986056923866272e-02,0.000000000000000000e+00
2.700000000000000000e+01,1.200000000000000000e+01,5.636090412735939026e-03,4.729139804840087891e-01,2.229818999767303467e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.811611592769622803e-01,3.885439038276672363e-02,0.000000000000000000e+00
2.800000000000000000e+01,1.200000000000000000e+01,6.869907490909099579e-03,3.682928085327148438e-01,3.033006191253662109e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.016541898250579834e-01,4.708927497267723083e-02,0.000000000000000000e+00
2.900000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,2.777756452560424805e-01,2.869859933853149414e-01,0.000000000000000000e+00,1.439804490655660629e-02,3.750324547290802002e-01,6.499583274126052856e-02,1.054057106375694275e-02
3.000000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,3.719575107097625732e-01,2.805930972099304199e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.200923800468444824e-01,2.529548294842243195e-02,2.536932751536369324e-02
3.100000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,3.083473145961761475e-01,4.353190958499908447e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.113963067531585693e-01,7.578330487012863159e-02,0.000000000000000000e+00
3.200000000000000000e+01,1.200000000000000000e+01,2.598687075078487396e-02,3.838190138339996338e-01,5.355436801910400391e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.813375532627105713e-02,5.332525074481964111e-02,0.000000000000000000e+00
3.300000000000000000e+01,1.200000000000000000e+01,8.401779457926750183e-03,3.646150827407836914e-01,4.882683753967285156e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.131622195243835449e-01,5.677854642271995544e-02,0.000000000000000000e+00
3.400000000000000000e+01,1.200000000000000000e+01,2.830735035240650177e-02,3.381508886814117432e-01,3.141189813613891602e-01,0.000000000000000000e+00,1.708590984344482422e-02,2.494174093008041382e-01,9.788358211517333984e-02,0.000000000000000000e+00
3.500000000000000000e+01,1.200000000000000000e+01,4.745620116591453552e-02,3.108382225036621094e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.958670422434806824e-02,4.005606770515441895e-01,2.172997295856475830e-01,2.872043289244174957e-02
3.600000000000000000e+01,1.200000000000000000e+01,2.271729111671447754e-01,1.086273342370986938e-01,1.334312409162521362e-01,0.000000000000000000e+00,7.735829800367355347e-02,1.368804872035980225e-01,3.935365974903106689e-01,0.000000000000000000e+00
3.700000000000000000e+01,1.200000000000000000e+01,3.862183988094329834e-01,9.584622085094451904e-02,1.175977066159248352e-01,0.000000000000000000e+00,3.509846702218055725e-02,0.000000000000000000e+00,4.390147030353546143e-01,0.000000000000000000e+00
3.800000000000000000e+01,1.200000000000000000e+01,4.939243495464324951e-01,1.721826344728469849e-01,1.339781284332275391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.892649471759796143e-01,0.000000000000000000e+00
3.900000000000000000e+01,1.200000000000000000e+01,2.778208553791046143e-01,2.726361453533172607e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.299637906253337860e-02,1.957714557647705078e-01,3.018395304679870605e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+01,6.056306958198547363e-01,0.000000000000000000e+00,1.716422103345394135e-02,0.000000000000000000e+00,4.831996932625770569e-02,0.000000000000000000e+00,3.736308813095092773e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+01,9.039685130119323730e-01,0.000000000000000000e+00,2.169527485966682434e-02,0.000000000000000000e+00,3.470292314887046814e-02,0.000000000000000000e+00,6.503849476575851440e-02,0.000000000000000000e+00
2.000000000000000000e+00,1.300000000000000000e+01,9.086214303970336914e-01,1.705666817724704742e-02,1.601382507942616940e-03,0.000000000000000000e+00,4.443537071347236633e-02,0.000000000000000000e+00,4.774367809295654297e-02,0.000000000000000000e+00
3.000000000000000000e+00,1.300000000000000000e+01,8.828612565994262695e-01,0.000000000000000000e+00,3.757306188344955444e-02,0.000000000000000000e+00,1.240691170096397400e-02,0.000000000000000000e+00,1.046213209629058838e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.300000000000000000e+01,6.045843362808227539e-01,0.000000000000000000e+00,8.089772611856460571e-02,0.000000000000000000e+00,3.247773274779319763e-04,0.000000000000000000e+00,3.873981237411499023e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.300000000000000000e+01,2.323735654354095459e-01,0.000000000000000000e+00,1.994276493787765503e-01,0.000000000000000000e+00,4.838801920413970947e-02,0.000000000000000000e+00,6.056833267211914062e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.158144474029541016e-01,0.000000000000000000e+00,1.146330758929252625e-01,3.318865299224853516e-01,4.797147214412689209e-01,2.297537587583065033e-02
7.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.346419036388397217e-02,0.000000000000000000e+00,1.133313700556755066e-01,4.398259818553924561e-01,2.373765707015991211e-01,1.913910955190658569e-01
8.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.385770738124847412e-01,0.000000000000000000e+00,1.035940051078796387e-01,4.716785252094268799e-01,1.768953055143356323e-01,1.737729161977767944e-01
9.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.818407058715820312e-01,0.000000000000000000e+00,7.840966433286666870e-02,3.945407867431640625e-01,1.357907801866531372e-01,7.341974973678588867e-02
1.000000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.590729355812072754e-01,0.000000000000000000e+00,6.408031284809112549e-02,2.451587319374084473e-01,7.173955440521240234e-02,7.510431576520204544e-03
